name,date,hour,count
south-park-nb-2017,2017-09-05,22,4
south-park-nb-2017,2017-09-05,23,4
south-park-nb-2017,2017-09-06,0,2
south-park-nb-2017,2017-09-06,1,2
south-park-nb-2017,2017-09-06,2,0
south-park-nb-2017,2017-09-06,3,0
south-park-nb-2017,2017-09-06,4,0
south-park-nb-2017,2017-09-06,5,0
south-park-nb-2017,2017-09-06,6,4
south-park-nb-2017,2017-09-06,7,1
south-park-nb-2017,2017-09-06,8,5
south-park-nb-2017,2017-09-06,9,2
south-park-nb-2017,2017-09-06,10,8
south-park-nb-2017,2017-09-06,11,2
south-park-nb-2017,2017-09-06,12,17
south-park-nb-2017,2017-09-06,13,7
south-park-nb-2017,2017-09-06,14,14
south-park-nb-2017,2017-09-06,15,9
south-park-nb-2017,2017-09-06,16,5
south-park-nb-2017,2017-09-06,17,13
south-park-nb-2017,2017-09-06,18,10
south-park-nb-2017,2017-09-06,19,5
south-park-nb-2017,2017-09-06,20,5
south-park-nb-2017,2017-09-06,21,5
south-park-nb-2017,2017-09-06,22,1
south-park-nb-2017,2017-09-06,23,2
south-park-nb-2017,2017-09-07,0,0
south-park-nb-2017,2017-09-07,1,1
south-park-nb-2017,2017-09-07,2,0
south-park-nb-2017,2017-09-07,3,0
south-park-nb-2017,2017-09-07,4,0
south-park-nb-2017,2017-09-07,5,0
south-park-nb-2017,2017-09-07,6,1
south-park-nb-2017,2017-09-07,7,3
south-park-nb-2017,2017-09-07,8,11
south-park-nb-2017,2017-09-07,9,0
south-park-nb-2017,2017-09-07,10,2
south-park-nb-2017,2017-09-07,11,3
south-park-nb-2017,2017-09-07,12,1
south-park-nb-2017,2017-09-07,13,0
south-park-nb-2017,2017-09-07,14,3
south-park-nb-2017,2017-09-07,15,2
south-park-nb-2017,2017-09-07,16,3
south-park-nb-2017,2017-09-07,17,4
south-park-nb-2017,2017-09-07,18,0
south-park-nb-2017,2017-09-07,19,1
south-park-nb-2017,2017-09-07,20,2
south-park-nb-2017,2017-09-07,21,1
south-park-nb-2017,2017-09-07,22,0
south-park-nb-2017,2017-09-07,23,0
south-park-nb-2017,2017-09-08,0,0
south-park-nb-2017,2017-09-08,1,0
south-park-nb-2017,2017-09-08,2,0
south-park-nb-2017,2017-09-08,3,0
south-park-nb-2017,2017-09-08,4,0
south-park-nb-2017,2017-09-08,5,0
south-park-nb-2017,2017-09-08,6,0
south-park-nb-2017,2017-09-08,7,6
south-park-nb-2017,2017-09-08,8,17
south-park-nb-2017,2017-09-08,9,9
south-park-nb-2017,2017-09-08,10,6
south-park-nb-2017,2017-09-08,11,8
south-park-nb-2017,2017-09-08,12,7
south-park-nb-2017,2017-09-08,13,3
south-park-nb-2017,2017-09-08,14,8
south-park-nb-2017,2017-09-08,15,7
south-park-nb-2017,2017-09-08,16,12
south-park-nb-2017,2017-09-08,17,8
south-park-nb-2017,2017-09-08,18,6
south-park-nb-2017,2017-09-08,19,6
south-park-nb-2017,2017-09-08,20,4
south-park-nb-2017,2017-09-08,21,3
south-park-nb-2017,2017-09-08,22,4
south-park-nb-2017,2017-09-08,23,2
south-park-nb-2017,2017-09-09,0,1
south-park-nb-2017,2017-09-09,1,1
south-park-nb-2017,2017-09-09,2,1
south-park-nb-2017,2017-09-09,3,1
south-park-nb-2017,2017-09-09,4,0
south-park-nb-2017,2017-09-09,5,0
south-park-nb-2017,2017-09-09,6,0
south-park-nb-2017,2017-09-09,7,2
south-park-nb-2017,2017-09-09,8,1
